"","id","name"
"532",592422,"Jason Hursh"
"533",592426,"Luke Jackson"
"534",592448,"Tyler Jones"
"535",592454,"Tommy Kahnle"
"536",592468,"Nick Kingham"
"537",592473,"Adam Kolarek"
"538",592499,"Artie Lewicki"
"539",592527,"Michael Mariot"
"540",592547,"Deck McGuire"
"541",592570,"Akeel Morris"
"542",592593,"Justin Nicolino"
"543",592612,"Josh Osich"
"544",592644,"Adam Plutko"
"545",592662,"Robbie Ray"
"546",592665,"Addison Reed"
"547",592705,"Nick Rumbelow"
"548",592712,"Connor Sadzeck"
"549",592716,"Adrian Sampson"
"550",592717,"Aaron Sanchez"
"551",592741,"Chasen Shreve"
"552",592753,"Dan Slania"
"553",592761,"Caleb Smith"
"554",592769,"D. J. Snelten"
"555",592773,"Ryne Stanek"
"556",592779,"Brock Stewart"
"557",592789,"Noah Syndergaard"
"558",592791,"Jameson Taillon"
"559",592804,"Tyler Thornburg"
"560",592811,"Andrew Triggs"
"561",592815,"Sam Tuivailala"
"562",592826,"Vince Velasquez"
"563",592833,"Bobby Wahl"
"564",592836,"Taijuan Walker"
"565",592848,"Zack Weiss"
"566",592858,"Rowan Wick"
"567",592865,"Taylor Williams"
"568",592866,"Trevor Williams"
"569",592872,"Alex Wimmers"
"570",592874,"Tom Windle"
"571",592879,"Asher Wojciechowski"
"572",593140,"Michael Feliz"
"573",593144,"Richard Rodríguez"
"574",593333,"Esmerling De La Rosa"
"575",593334,"Domingo Germán"
"576",593340,"Joan Gregorio"
"577",593372,"Carlos Martinez"
"578",593417,"Raúl Alcántara"
"579",593423,"Frankie Montas"
"580",593574,"Luis Gonzalez"
"581",593576,"Héctor Neris"
"582",593604,"Alberto Baldonado"
"583",593679,"Gabriel Ynoa"
"584",593833,"Wander Suero"
"585",593958,"Eduardo Rodriguez"
"586",593969,"Jayson Aquino"
"587",593974,"Wandy Peralta"
"588",593977,"Johendí Jiminian"
"589",594027,"Tayron Guerrero"
"590",594056,"Reymin Guduan"
"591",594577,"Mike Mayers"
"592",594580,"Sam Moll"
"593",594742,"Alec Asher"
"594",594760,"Aaron Blair"
"595",594772,"Jake Buchanan"
"596",594798,"Jacob deGrom"
"597",594815,"Jeff Ferrell"
"598",594824,"Greg Garcia"
"599",594835,"Marco Gonzales"
"600",594840,"Matt Grace"
"601",594867,"Myles Jaye"
"602",594902,"Ben Lively"
"603",594943,"Zach Neal"
"604",594965,"Daniel Ponce de Leon"
"605",594986,"Kyle Ryan"
"606",594987,"Casey Sadler"
"607",594992,"Kevin Shackelford"
"608",595014,"Blake Treinen"
"609",595032,"Chase Whitley"
"610",595145,"James Buckelew"
"611",595191,"Jerad Eickhoff"
"612",595219,"David Garner"
"613",595234,"Justin Haley"
"614",595235,"Cody Hall"
"615",595237,"Ryan Halstead"
"616",595260,"Dusty Isaacs"
"617",595307,"Seth Maness"
"618",595316,"Jake McCasland"
"619",595345,"Steven Okert"
"620",595411,"Ryan Sherriff"
"621",595465,"Dan Winkler"
"622",595798,"R. J. Alaniz"
"623",595881,"Tyler Beede"
"624",595892,"Sam Bragg"
"625",595897,"Nick Burdi"
"626",595918,"A. J. Cole"
"627",595919,"Kevin Comer"
"628",595928,"John Curtiss"
"629",595966,"John Gorman"
"630",595995,"Andrew Istler"
"631",596001,"Jakob Junis"
"632",596027,"Dillon Maples"
"633",596043,"Daniel Mengden"
"634",596049,"Shawn Morimando"
"635",596057,"Daniel Norris"
"636",596064,"Henry Owens"
"637",596071,"Dillon Peters"
"638",596074,"Bobby Poyner"
"639",596082,"Jake Reed"
"640",596101,"Justin Shafer"
"641",596111,"Jordan Stephens"
"642",596112,"Robert Stephenson"
"643",596133,"Luke Weaver"
"644",596271,"Casey Lawrence"
"645",596295,"Austin Gomber"
"646",596451,"Roman Quinn"
"647",596720,"Dovydas Neverauskas"
"648",596816,"Roberto Gómez"
"649",597113,"DJ Johnson"
"650",598264,"Matt Barnes"
"651",-0.351,""
"652",598271,"Brian Johnson"
"653",598286,"Nick Ramirez"
"654",598287,"Noé Ramirez"
"655",598287,"José Abreu"
"656",599683,"Warwick Saupold"
"657",600011,"Daniel McGrath"
"658",600301,"Taylor Motter"
"659",600303,"Tommy La Stella"
"660",600355,"Tyler Herb"
"661",600887,"Miguel Del Pozo"
"662",600917,"José Leclerc"
"663",600921,"Andres Machado"
"664",600944,"David Paulino"
"665",600965,"Ricardo Rodríguez"
"666",600968,"Randy Rosario"
"667",600986,"Thyago Vieira"
"668",601713,"Nick Pivetta"
"669",602083,"Miguel Almonte"
"670",602718,"Daury Torrez"
"671",602928,"Felix Jorge"
"672",605121,"Justin Anderson"
"673",605130,"Scott Barlow"
"674",605135,"Chris Bassitt"
"675",605143,"Ray Black"
"676",605151,"Archie Bradley"
"677",605154,"John Brebbia"
"678",605155,"Colten Brewer"
"679",605156,"Aaron Brooks"
"680",605164,"Dylan Bundy"
"681",605169,"Carter Capps"
"682",605170,"Victor Caratini"
"683",605177,"Andrew Chafin"
"684",605182,"Mike Clevinger"
"685",605194,"Jharel Cotton"
"686",605195,"Kyle Crick"
"687",605200,"Zach Davies"
"688",605204,"J. D. Davis"
"689",605218,"Carl Edwards Jr."
"690",605226,"Andrew Faulkner"
"691",605232,"Brandon Finnegan"
"692",605240,"Jace Fry"
"693",605242,"Michael Fulmer"
"694",605254,"Daniel Gossett"
"695",605255,"Brett Graves"
"696",605260,"Taylor Guerrieri"
"697",605276,"David Hess"
"698",605280,"Clay Holmes"
"699",605288,"Adrian Houser"
"700",605300,"Chris Jensen"
"701",605301,"Williams Jerez"
"702",605309,"Keone Kela"
"703",605333,"Jack Leathersich"
"704",605335,"Brandon Leibrandt"
"705",605347,"Jorge López"
"706",605347,"Jorge L�Carl"
"707",605359,"Evan Marshall"
"708",605368,"Mason McCullough"
"709",605384,"Mark Montgomery"
"710",605388,"Adam Morgan"
"711",605396,"Colton Murray"
"712",605397,"Joe Musgrove"
"713",605400,"Aaron Nola"
"714",-0.056,""
"715",605428,"Max Povse"
"716",605441,"Yacksel Ríos"
"717",605446,"Dereck Rodríguez"
"718",605447,"Jordan Romano"
"719",605452,"Joe Ross"
"720",605463,"Tayler Scott"
"721",605469,"Chandler Shepherd"
"722",605476,"Carson Smith"
"723",605479,"Josh Smith"
"724",605482,"Cy Sneed"
"725",605483,"Blake Snell"
"726",605486,"Cory Spangenberg"
"727",605488,"Jeffrey Springs"
"728",605498,"Andrew Suárez"
"729",605501,"Stephen Tarpley"
"730",605513,"Spencer Turnbull"
"731",605521,"Art Warren"
"732",605525,"J. B. Wendelken"
"733",605538,"Matt Wisler"
"734",605540,"Brandon Woodruff"
"735",605541,"Mike Wright"
"736",605894,"Severino González"
"737",606127,"Jose Rafael De Paula"
"738",606131,"Luis Perdomo"
"739",606149,"Giovanny Gallegos"
"740",606160,"Rafael Montero"
"741",606162,"Yefry Ramírez"
"742",606167,"Adalberto Mejía"
"743",606226,"Angel Ventura"
"744",606273,"Roenis Elías"
"745",606424,"Jarlín García"
"746",606478,"Pedro Araújo"
"747",606625,"Reyes Moronta"
"748",606930,"Jacob Barnes"
"749",606939,"Aaron Brown"
"750",606944,"Cody Carroll"
"751",606965,"Chris Devenski"
"752",606983,"Koda Glover"
"753",606995,"Justin Hancock"
"754",606996,"Kyle Hart"
"755",607030,"Adam McCreery"
"756",607054,"Jace Peterson"
"757",607074,"Carlos Rodón"
"758",607170,"Brady Dragmire"
"759",607171,"Chaz Hebert"
"760",607185,"Clayton Blackburn"
"761",607188,"Jake Faria"
"762",607192,"Tyler Glasnow"
"763",607200,"Erick Fedde"
"764",607215,"Eric Skoglund"
"765",607216,"Joey Krehbiel"
"766",607219,"Sal Romano"
"767",607225,"Jordan Foley"
"768",607229,"Robert Gsellman"
"769",607231,"John Gant"
"770",607237,"Amir Garrett"
"771",607294,"Josh Martin"
"772",607320,"Ryan Merritt"
"773",607352,"Joe Biagini"
"774",607374,"Nick Tropeano"
"775",607387,"Ryan Rua"
"776",607391,"Chris Mazza"
"777",607455,"Anthony Banda"
"778",607457,"Kyle Barraclough"
"779",607468,"Alex Blandino"
"780",607473,"Chase Bradford"
"781",607481,"Aaron Bummer"
"782",607536,"Kyle Freeland"
"783",607560,"Ryne Harper"
"784",607572,"Sam Howard"
"785",607625,"Seth Lugo"
"786",607644,"John Means"
"787",607706,"Michael Roth"
"788",607755,"Andrew Vasquez"
"789",607968,"Drew Rucinski"
"790",608167,"Jonathan Aro"
"791",608328,"Chase De Jong"
"792",608331,"Max Fried"
"793",608334,"Carson Fulmer"
"794",608337,"Lucas Giolito"
"795",608344,"Cole Irvin"
"796",608349,"Corey Knebel"
"797",608355,"Yuhei Nakaushiro"
"798",608371,"Lucas Sims"
"799",608379,"Michael Wacha"
"800",608566,"Germán Márquez"
"801",608601,"Luis Santos"
"802",608638,"J. T. Chargois"
"803",608648,"Tyler Duffey"
"804",608652,"Luke Farrell"
"805",608654,"Johnny Field"
"806",608665,"Kendall Graveman"
"807",608678,"Dominic Leone"
"808",608698,"Stephen Perakslis"
"809",608716,"Drew Steckenrider"
"810",608717,"Chris Stratton"
"811",608718,"Brent Suter"
"812",608723,"Austin Voth"
"813",608741,"Ranfi Casimiro"
"814",611093,"Silvino Bracho"
"815",612434,"Miguel Castro"
"816",612672,"Wei-Yin Chen"
"817",612792,"Jesús Castillo"
"818",613317,"Kyle Bird"
"819",613534,"Austin Adams"
"820",614179,"José Ruiz"
"821",615698,"Cal Quantrill"
"822",616623,"Edwin Fierro"
"823",620145,"Estarlin Arias"
"824",620454,"José Castillo"
"825",620454,"José Berríos"
"826",620982,"Ricardo Pinto"
"827",621002,"Daniel Robertson"
"828",621044,"Jesmuel Valentín"
"829",621050,"Josh Graham"
"830",621052,"Alex Reyes"
"831",621056,"Hunter Wood"
"832",621058,"Andrew Moore"
"833",621066,"Mitch Brown"
"834",621068,"Riley Ferrell"
"835",621078,"Brady Lail"
"836",621088,"Bryan Bonnell"
"837",621089,"José Mesa"
"838",621094,"Jamie Callahan"
"839",621098,"Eric Hanhold"
"840",621103,"Teddy Stankiewicz"
"841",621106,"Zach Jemiola"
"842",621107,"Zach Eflin"
"843",621111,"Walker Buehler"
"844",621112,"Paul Blackburn"
"845",621114,"Ryan Burr"
"846",621121,"Lance McCullers Jr."
"847",621141,"Walker Lockett"
"848",621142,"Ty Buttrey"
"849",621169,"Tyler Eppler"
"850",621173,"Dylan Baker"
"851",621194,"Nick Pasquale"
"852",621199,"Matthew Bowman"
"853",621200,"Dillon McNamara"
"854",621219,"Alec Mills"
